event.id,coords.x1,coords.x2,distToRoad
283177167,329728.103177036,5950449.9211515,101.207253478936
283177168,329739.35522875,5950468.44544331,122.763654360853
283177169,329728.789010039,5950468.82869999,117.081182191614
283177170,329729.434501306,5950486.62404013,132.75266158157
283177171,329793.456751482,5950428.61863092,140.286456311921
283177172,329881.974396484,5950444.34231673,228.408109949997
283177173,329870.747738147,5950444.74918544,217.962460041891
283177174,330287.249803173,5947330.35311074,900.009428284082
283177175,327875.951379901,5946823.35117181,38.5629424737107
283177176,329917.3084686,5952021.13414192,1439.40614665398
283177177,329093.510888093,5946037.21225192,418.696136405317
283177178,333754.069237905,5940876.6870856,462.285505214306
283177179,329913.66412649,5950406.44288848,250.329101096819
283177180,329926.90567677,5950461.64659881,276.530442993173
283177181,329687.892344942,5950562.74716256,193.978989779031
283177182,329751.912993211,5950504.74115149,159.793871353222
283177183,329893.201055268,5950443.9354749,238.925315466282
283177184,329818.636838251,5950521.25405896,214.879738191067
283177185,329829.177877945,5950501.9395056,209.840009160899
283177186,329796.844265041,5950522.04418859,200.587108190607
283177187,329806.039305248,5950483.84597342,180.4715914247
283177188,329807.410360932,5950521.66108279,207.35354745299
283177189,329796.844265041,5950522.04418859,200.587108190607
283177190,329807.410360932,5950521.66108279,207.35354745299
283177191,329806.724832334,5950502.75352789,193.454849083993
283177192,329806.724832334,5950502.75352789,193.454849083993
283177193,329794.827883478,5950466.43373632,160.917520165207
283177194,329783.601273902,5950466.84081454,152.337042453908
283177195,329804.70858051,5950447.14307481,158.712802155546
283177196,329795.473124156,5950484.22908064,172.654762285532
283177197,329795.473124156,5950484.22908064,172.654762285532
283177198,329804.70858051,5950447.14307481,158.712802155546
283177199,329916.323844036,5950479.8487128,273.361900250001
283177200,329893.201055268,5950443.9354749,238.925315466282
283177201,331290.711099479,5948555.97961961,59.3999556383947
283177202,331290.711099479,5948555.97961961,59.3999556383947
283177203,331325.061815236,5948591.49629492,92.5613593933724
283177204,331325.061815236,5948591.49629492,92.5613593933724
283177205,331314.491440814,5948591.87589932,81.9842163799031
283177206,331314.491440814,5948591.87589932,81.9842163799031
283177207,331313.852350992,5948574.08049499,81.9320193927247
283177208,331292.029396468,5948592.68263771,59.5077861691304
283177209,331281.459023269,5948593.06231651,48.9306419255331
283177210,331281.459023269,5948593.06231651,48.9306419255331
283177211,331281.459023269,5948593.06231651,48.9306419255331
283177212,331281.459023269,5948593.06231651,48.9306419255331
283177213,331281.459023269,5948593.06231651,48.9306419255331
283177214,331281.459023269,5948593.06231651,48.9306419255331
283177215,331281.459023269,5948593.06231651,48.9306419255331
283177216,331281.459023269,5948593.06231651,48.9306419255331
283177217,331291.390221465,5948574.88723479,59.4555040019341
283177218,331291.390221465,5948574.88723479,59.4555040019341
283177219,331325.740807035,5948610.40391314,92.6167775411124
283177220,330919.345122175,5948346.60256829,59.5873000563032
283177221,332702.527581441,5950732.74553934,741.991463037652
283177222,329675.661602347,5949004.05107436,58.658199298571
283177223,333750.530954498,5950453.8533104,841.542786654526
283177224,329871.432996051,5950463.6567435,225.771071786854
283177225,328834.799655764,5950741.89745036,910.602858433748
283177226,328420.154140033,5949347.10684148,1208.49574239376
283177227,329870.747738147,5950444.74918544,217.962460041891
283177228,332741.497811031,5949970.74569585,12.4188901106229
283177229,330819.101696694,5951988.52972609,540.327194683117
283177230,330875.879172157,5952023.2335319,489.819294640269
283177231,330863.974725814,5952004.73043947,498.616628559532
283177232,330853.433503475,5952024.04268814,512.106194101423
283177233,330864.656337594,5952023.63809658,500.962742443959
283177234,330853.433503475,5952024.04268814,512.106194101423
283177235,330852.110288218,5951987.3395909,507.552058722928
283177236,330864.656337594,5952023.63809658,500.962742443959
283177237,330843.552537637,5952043.33116083,524.94017760572
283177238,330842.870836477,5952024.42350474,522.594152117458
283177239,330853.433503475,5952024.04268814,512.106194101423
283177240,330864.656337594,5952023.63809658,500.962742443959
283177241,330853.433503475,5952024.04268814,512.106194101423
283177242,330842.189136818,5952005.51584909,520.248125215648
283177243,331784.165388641,5951545.12126317,449.025897243488
283177244,331290.031978991,5948537.07200486,59.344408757622
283177245,329737.206975602,5952231.46915827,1647.1492032191
283177246,329455.556427254,5947805.93278422,668.606130410448
283177247,329893.201055268,5950443.9354749,238.925315466282
283177248,328650.906120971,5951138.39762718,1273.12244303963
283177249,330600.58977049,5952033.1650201,763.162625599774
283177250,330887.123365793,5952041.76044867,481.693343960885
283177251,330887.76480284,5952059.55589283,484.366282849026
283177252,330821.748649794,5952061.93591365,549.597825541299
283177253,330821.106962114,5952044.14047364,547.227010100354
283177254,330811.186066735,5952062.31680326,560.052888829786
283177255,330821.748649794,5952061.93591365,549.597825541299
283177256,330821.106962114,5952044.14047364,547.227010100354
283177257,330821.748649794,5952061.93591365,549.597825541299
283177258,330800.645205163,5952081.62917853,574.167851311347
283177259,330821.748649794,5952061.93591365,549.597825541299
283177260,330832.329749653,5952043.7358038,536.083591927666
283177261,330821.748649794,5952061.93591365,549.597825541299
283177262,330830.966258294,5952005.92049356,531.391629155862
283177263,330830.32461738,5951988.12505404,529.183644718707
283177264,330817.73812363,5951950.71441989,536.37596199587
283177265,332756.759477318,5953495.97124212,214.953938437509
283177266,331604.924611331,5947171.58379528,422.50382775512
283177267,329790.296153016,5950651.46752308,307.683476918412
283177268,331279.461480528,5948537.45168572,48.7671392493748
283177269,332306.19724701,5949206.72822163,771.52113326501
283177270,331001.424482686,5950626.63811594,299.962399739352
283177271,329910.964133475,5950331.92486136,246.111402172884
283177272,329837.728157395,5950445.94601388,187.768341839242
283177273,329893.886222647,5950462.84303446,246.069523361393
283177274,329826.476460253,5950427.42149338,170.437110084717
283177275,329827.161892371,5950446.32904809,178.31961145532
283177276,329717.562403094,5950469.23593629,111.825293423574
283177277,329717.562403094,5950469.23593629,111.825293423574
283177278,329717.562403094,5950469.23593629,111.825293423574
283177279,329717.562403094,5950469.23593629,111.825293423574
283177280,329706.335796596,5950469.64319947,107.490463561579
283177281,329706.335796596,5950469.64319947,107.490463561579
283177282,329727.417345544,5950431.01360344,86.5664186759557
283177283,329717.562403094,5950469.23593629,111.825293423574
283177284,329706.981373063,5950487.4385382,124.376341096209
283177285,329761.808444824,5950467.63110191,136.782621443537
283177286,329783.601273902,5950466.84081454,152.337042453908
283177287,329795.473124156,5950484.22908064,172.654762285532
283177288,330072.178232883,5949304.85453916,443.972063809292
283177289,330585.852313815,5951624.9825468,751.39237350547
283177290,333555.665724039,5950869.4583123,1035.74135978818
283177291,331313.852350992,5948574.08049499,81.9320193927247
283177292,329837.042767877,5950427.03845847,180.299442369976
283177293,329837.728157395,5950445.94601388,187.768341839242
283177294,332032.639384005,5948640.75361162,798.130923047594
283177295,331313.17331951,5948555.17287832,81.8765615329304
283177296,333022.167100527,5950108.86761165,141.949979785
283177297,333010.939785549,5950109.26695307,139.941016792585
283177298,333032.061526343,5950089.58402238,125.226046283998
283177299,332979.896753345,5950166.05270218,192.045360430328
283177300,333011.612334157,5950128.17471514,158.561096854892
283177301,333011.612334157,5950128.17471514,158.561096854892
283177302,333022.167100527,5950108.86761165,141.949979785
283177303,333010.939785549,5950109.26695307,139.941016792585
283177304,333010.939785549,5950109.26695307,139.941016792585
283177305,333011.612334157,5950128.17471514,158.561096854892
283177306,333010.267238425,5950090.35919144,121.326253154167
283177307,333010.939785549,5950109.26695307,139.941016792585
283177308,333010.939785549,5950109.26695307,139.941016792585
283177309,332966.690960206,5950110.84108977,135.740867896892
283177310,333022.167100527,5950108.86761165,141.949979785
283177311,333066.42783164,5950126.22524768,168.364453558372
283177312,333274.490674338,5949765.81246127,272.88183845198
283177313,329871.432996051,5950463.6567435,225.771071786854
283177314,330814.131179496,5947868.17921371,392.715826855365
283177315,331172.490001953,5948634.84185165,61.3562463499347
283177316,331185.719667522,5948690.0487989,49.953418152178
283177317,331290.711099479,5948555.97961961,59.3999556383947
283177318,331290.711099479,5948555.97961961,59.3999556383947
283177319,331315.170475204,5948610.78351683,82.0396771179018
283177320,333213.697828787,5949916.08376303,143.274523149481
283177321,333213.697828787,5949916.08376303,143.274523149481
283177322,333202.470061474,5949916.48263744,132.32765643823
283177323,333214.369518893,5949934.99153458,140.404693361291
283177324,332989.145587141,5950110.04222196,137.33940830037
283177325,332975.267130515,5950035.92282826,62.1631168717063
283177326,332964.039638892,5950036.32227852,61.363843940779
283177327,332954.145352089,5950055.60601299,79.4833966944845
283177328,332964.712360029,5950055.23003595,80.2356252687515
283177329,332964.039638892,5950036.32227852,61.363843940779
283177330,332964.712360029,5950055.23003595,80.2356252687515
283177331,332964.039638892,5950036.32227852,61.363843940779
283177332,332964.039638892,5950036.32227852,61.363843940779
283177333,332964.039638892,5950036.32227852,61.363843940779
283177334,332954.145352089,5950055.60601299,79.4833966944845
283177335,332942.917906577,5950056.00551467,78.6841798140417
283177336,332287.748537789,5949912.31906948,66.4598333860494
283177337,330981.189668115,5947601.57217257,216.221834940396
283177338,331673.154768189,5948152.48392722,455.581342463881
283177339,331290.711099479,5948555.97961961,59.3999556383947
283177340,329353.193084776,5945897.47951757,154.145483053543
283177341,330819.101696694,5951988.52972609,540.327194683117
283177342,330842.189136818,5952005.51584909,520.248125215648
283177343,330853.433503475,5952024.04268814,512.106194101423
283177344,330864.656337594,5952023.63809658,500.962742443959
283177345,330864.656337594,5952023.63809658,500.962742443959
283177346,330865.337950877,5952042.54575413,503.31028034621
283177347,330852.751846424,5952005.13503178,509.76012502601
283177348,330885.760316485,5952003.94513111,476.985146416302
283177349,330864.656337594,5952023.63809658,500.962742443959
283177350,330864.656337594,5952023.63809658,500.962742443959
283177351,330864.656337594,5952023.63809658,500.962742443959
283177352,330864.656337594,5952023.63809658,500.962742443959
283177353,330864.656337594,5952023.63809658,500.962742443959
283177354,330830.966258294,5952005.92049356,531.391629155862
283177355,330972.219611375,5951945.14656818,382.352859204644
283177356,331207.879248671,5949932.08602837,68.7440568829709
283177357,333190.610031837,5949899.08599082,127.146573073167
283177358,333190.610031837,5949899.08599082,127.146573073167
283177359,333179.370861805,5949880.55368399,126.48602629277
283177360,333179.370861805,5949880.55368399,126.48602629277
283177361,329850.970541572,5950501.14952794,226.742260136692
283177362,329850.970541572,5950501.14952794,226.742260136692
283177363,329769.6723772,5950392.72992538,106.132487714939
283177364,329839.744017674,5950501.55647348,217.926258820333
283177365,329728.789010039,5950468.82869999,117.081182191614
283177366,329728.789010039,5950468.82869999,117.081182191614
283177367,329716.876524828,5950450.32838856,95.0778427028488
283177368,329728.789010039,5950468.82869999,117.081182191614
283177369,329728.789010039,5950468.82869999,117.081182191614
283177370,329728.789010039,5950468.82869999,117.081182191614
283177371,329728.789010039,5950468.82869999,117.081182191614
283177372,329728.789010039,5950468.82869999,117.081182191614
283177373,329738.669438346,5950449.53789411,107.730336531944
283177374,329728.789010039,5950468.82869999,117.081182191614
283177375,329717.562403094,5950469.23593629,111.825293423574
283177376,329717.562403094,5950469.23593629,111.825293423574
283177377,329893.886222647,5950462.84303446,246.069523361393
283177378,329820.652974465,5950576.86451925,258.277274923274
283177379,329819.282000418,5950539.04940584,228.189209594691
283177380,329818.636838251,5950521.25405896,214.879738191067
283177381,329819.282000418,5950539.04940584,228.189209594691
283177382,331290.711099479,5948555.97961961,59.3999556383947
283177383,331280.140643606,5948556.35929977,48.8227287199376
283177384,331290.711099479,5948555.97961961,59.3999556383947
283177385,333383.459056564,5949743.01269061,372.592551937132
283177386,333506.959552033,5949794.31280257,459.843912669399
283177387,333506.959552033,5949794.31280257,459.843912669399
283177388,333518.197565111,5949812.84587057,464.531901891497
283177389,333517.527124308,5949793.93808139,469.91058538015
283177390,333507.630035431,5949813.22059106,454.346113799806
283177391,333529.425565819,5949812.44775614,475.372879116303
283177392,333529.425565819,5949812.44775614,475.372879116303
283177393,333518.197565111,5949812.84587057,464.531901891497
283177394,333518.197565111,5949812.84587057,464.531901891497
283177395,333496.402035571,5949813.61875766,443.54362456344
283177396,333528.755170273,5949793.53996622,480.630300115687
283177397,333507.630035431,5949813.22059106,454.346113799806
283177398,333508.300520308,5949832.12837999,449.577876940842
283177399,333528.755170273,5949793.53996622,480.630300115687
283177400,333528.755170273,5949793.53996622,480.630300115687
283177401,333518.197565111,5949812.84587057,464.531901891497
283177402,329854.316677501,5950593.46290279,292.224601418667
283177403,329795.473124156,5950484.22908064,172.654762285532
283177404,329795.473124156,5950484.22908064,172.654762285532
283177405,329820.652974465,5950576.86451925,258.277274923274
283177406,331664.610883535,5951289.92841496,338.785124969311
283177407,331290.711099479,5948555.97961961,59.3999556383947
283177408,331280.140643606,5948556.35929977,48.8227287199376
283177409,331291.390221465,5948574.88723479,59.4555040019341
283177410,331303.26041842,5948592.27925507,70.7460014965062
283177411,331290.711099479,5948555.97961961,59.3999556383947
283177412,331291.390221465,5948574.88723479,59.4555040019341
283177413,331248.426609552,5948594.24896623,15.8770636325579
283177414,331302.621286008,5948574.48385145,70.6937619192469
283177415,331280.140643606,5948556.35929977,48.8227287199376
283177416,331291.390221465,5948574.88723479,59.4555040019341
283177417,331269.588744499,5948575.67034977,37.6400608946934
283177418,331280.819808182,5948575.26691425,48.8783196735304
283177419,331280.819808182,5948575.26691425,48.8783196735304
283177420,331301.942209273,5948555.57623552,70.6382588076245
283177421,331291.390221465,5948574.88723479,59.4555040019341
283177422,331302.621286008,5948574.48385145,70.6937619192469
283177423,331291.390221465,5948574.88723479,59.4555040019341
283177424,331302.621286008,5948574.48385145,70.6937619192469
283177425,331280.819808182,5948575.26691425,48.8783196735304
283177426,331291.390221465,5948574.88723479,59.4555040019341
283177427,331302.621286008,5948574.48385145,70.6937619192469
283177428,331291.390221465,5948574.88723479,59.4555040019341
283177429,331291.390221465,5948574.88723479,59.4555040019341
283177430,331291.390221465,5948574.88723479,59.4555040019341
283177431,331324.422765498,5948573.70088994,92.5092024909421
283177432,330812.018791586,5949333.82375976,444.670396057558
283177433,329918.338796724,5950535.4591901,301.742846798889
283177434,329919.023883613,5950554.36675323,313.063951053517
283177435,329819.967486686,5950557.95696233,242.96248095523
283177436,329818.636838251,5950521.25405896,214.879738191067
283177437,329829.863316017,5950520.847062,222.71847095853
283177438,329817.951354916,5950502.34650331,201.500868341581
283177439,329818.636838251,5950521.25405896,214.879738191067
283177440,329818.636838251,5950521.25405896,214.879738191067
283177441,329807.410360932,5950521.66108279,207.35354745299
283177442,329807.410360932,5950521.66108279,207.35354745299
283177443,329818.636838251,5950521.25405896,214.879738191067
283177444,329818.636838251,5950521.25405896,214.879738191067
283177445,329807.410360932,5950521.66108279,207.35354745299
283177446,329807.410360932,5950521.66108279,207.35354745299
283177447,329807.410360932,5950521.66108279,207.35354745299
283177448,329820.652974465,5950576.86451925,258.277274923274
283177449,329862.197065916,5950500.74260927,235.763989762116
283177450,329872.763206883,5950500.35965155,244.42256692526
283177451,332760.655133782,5949580.29238794,393.662207399831
283177452,330908.887511688,5952022.04379149,457.044470475676
283177453,330830.966258294,5952005.92049356,531.391629155862
283177454,327467.470699924,5948026.64214996,928.311766654107
283177455,324696.338248276,5948519.03792528,911.196468044456
283177456,324707.61466794,5948537.55059119,889.963874455172
283177457,324707.61466794,5948537.55059119,889.963874455172
283177458,324718.846133978,5948537.13146336,886.657872905257
283177459,324707.61466794,5948537.55059119,889.963874455172
283177460,324706.909082013,5948518.64342675,908.030956882019
283177461,324707.61466794,5948537.55059119,889.963874455172
283177462,324676.656600183,5948594.39277884,848.163536908282
283177463,324707.61466794,5948537.55059119,889.963874455172
283177464,324697.043876795,5948537.94508899,893.193404528824
283177465,324697.707999176,5948555.74006699,876.284651225971
283177466,324675.950876577,5948575.48561542,865.886963392887
283177467,324685.812411648,5948538.364269,896.748743405823
283177468,324686.476576621,5948556.15924627,879.90829938158
283177469,324696.338248276,5948519.03792528,911.196468044456
283177470,324697.043876795,5948537.94508899,893.193404528824
283177471,324696.338248276,5948519.03792528,911.196468044456
283177472,324707.61466794,5948537.55059119,889.963874455172
283177473,326918.137310467,5948380.95998983,573.367430025704
283177474,331315.923502886,5948944.85076851,71.7812689105368
283177475,331726.094759525,5943770.65591095,255.804492287154
283177476,329870.747738147,5950444.74918544,217.962460041891
283177477,330739.361479112,5947629.20965706,458.884286613599
283177478,329874.093423406,5950537.06256123,266.851933366215
283177479,329820.652974465,5950576.86451925,258.277274923274
283177480,330863.974725814,5952004.73043947,498.616628559532
283177481,330852.751846424,5952005.13503178,509.76012502601
283177482,330875.197605646,5952004.32587403,487.473135946736
283177483,330864.656337594,5952023.63809658,500.962742443959
283177484,330864.656337594,5952023.63809658,500.962742443959
283177485,330864.656337594,5952023.63809658,500.962742443959
283177486,330864.656337594,5952023.63809658,500.962742443959
283177487,330863.974725814,5952004.73043947,498.616628559532
283177488,330864.656337594,5952023.63809658,500.962742443959
283177489,330865.337950877,5952042.54575413,503.31028034621
283177490,330853.433503475,5952024.04268814,512.106194101423
283177491,330831.648003223,5952024.82814846,533.737611248682
283177492,330808.538948219,5951988.91061844,550.815245227198
283177493,330808.538948219,5951988.91061844,550.815245227198
283177494,330829.642875368,5951969.21739998,526.898567759061
283177495,330819.101696694,5951988.52972609,540.327194683117
283177496,330819.101696694,5951988.52972609,540.327194683117
283177497,330829.642875368,5951969.21739998,526.898567759061
283177498,331169.410466836,5951307.71766043,156.734692300903
283177499,329881.974396484,5950444.34231673,228.408109949997
283177500,330939.394190957,5950740.23752609,366.063214101478
283177501,330928.828636989,5950740.61809284,376.635619575406
283177502,330939.394190957,5950740.23752609,366.063214101478
283177503,330929.509704022,5950759.52572847,376.639265059537
283177504,330939.394190957,5950740.23752609,366.063214101478
283177505,330928.828636989,5950740.61809284,376.635619575406
283177506,330940.075215389,5950759.14516242,366.066902184114
283177507,330939.394190957,5950740.23752609,366.063214101478
283177508,330939.394190957,5950740.23752609,366.063214101478
283177509,330939.394190957,5950740.23752609,366.063214101478
283177510,330939.394190957,5950740.23752609,366.063214101478
283177511,330939.394190957,5950740.23752609,366.063214101478
283177512,330928.828636989,5950740.61809284,376.635619575406
283177513,330949.939114812,5950720.92556336,354.826298971121
283177514,330940.075215389,5950759.14516242,366.066902184114
283177515,331268.230326341,5948537.85512272,37.528789966943
283177516,331290.711099479,5948555.97961961,59.3999556383947
283177517,331299.265862611,5948481.05798874,70.4195256874244
283177518,331301.263134037,5948536.66862003,70.5827571786217
283177519,326918.137310467,5948380.95998983,573.367430025704
283177520,334336.94415387,5950526.66473069,1142.84654273756
283177521,330994.182556467,5950719.33230161,310.554179840088
283177522,329882.659609125,5950463.24987555,235.871127126184
283177523,331290.711099479,5948555.97961961,59.3999556383947
283177524,331290.711099479,5948555.97961961,59.3999556383947
283177525,331314.491440814,5948591.87589932,81.9842163799031
283177526,331314.491440814,5948591.87589932,81.9842163799031
283177527,331290.711099479,5948555.97961961,59.3999556383947
283177528,333011.612334157,5950128.17471514,158.561096854892
283177529,333010.939785549,5950109.26695307,139.941016792585
283177530,333010.939785549,5950109.26695307,139.941016792585
283177531,333010.939785549,5950109.26695307,139.941016792585
283177532,333011.612334157,5950128.17471514,158.561096854892
283177533,333022.839603875,5950127.77537445,160.564735215502
283177534,333010.939785549,5950109.26695307,139.941016792585
283177535,333011.612334157,5950128.17471514,158.561096854892
283177536,333010.267238425,5950090.35919144,121.326253154167
283177537,333055.860987937,5950126.60099879,166.473576279565
283177538,333045.266579924,5950144.79580364,181.984298891334
283177539,329883.30451652,5950481.04522541,244.02928727162
283177540,329870.747738147,5950444.74918544,217.962460041891
283177541,331314.491440814,5948591.87589932,81.9842163799031
283177542,331290.711099479,5948555.97961961,59.3999556383947
283177543,331173.84531301,5952661.76430385,521.351972470049
283177544,331654.702982518,5951327.03423283,327.540856671464
283177545,329870.747738147,5950444.74918544,217.962460041891
283177546,329807.410360932,5950521.66108279,207.35354745299
283177547,329796.158693843,5950503.1366344,186.183945596157
283177548,329796.158693843,5950503.1366344,186.183945596157
283177549,329964.598618059,5950589.46672616,370.571228774169
283177550,329794.142316724,5950447.5261834,149.764492731684
283177551,329781.584772286,5950411.23036822,122.715046375811
283177552,329794.142316724,5950447.5261834,149.764492731684
283177553,329804.70858051,5950447.14307481,158.712802155546
283177554,329793.456751482,5950428.61863092,140.286456311921
283177555,329794.142316724,5950447.5261834,149.764492731684
283177556,329794.142316724,5950447.5261834,149.764492731684
283177557,329783.601273902,5950466.84081454,152.337042453908
283177558,329794.142316724,5950447.5261834,149.764492731684
283177559,329815.935236217,5950446.73604801,168.426877624955
283177560,329794.827883478,5950466.43373632,160.917520165207
283177561,329871.432996051,5950463.6567435,225.771071786854
283177562,329872.077946046,5950481.45209266,234.281239440947
283177563,329860.181471886,5950445.13214525,208.206272303516
283177564,329849.640160183,5950464.44662273,206.499811664523
283177565,329246.550283418,5951154.55330637,889.635319456335
283177566,330949.298196025,5950703.13014103,354.822782483103
283177567,330796.634153236,5951970.40769079,559.743894326759
283177568,330012.65367426,5947970.61156431,466.558740206358
283177569,327661.749877305,5946107.30185716,228.991929006865
283177570,328524.792104904,5944962.06421703,291.951903235804
283177571,329158.238045165,5945996.99473837,352.561243898663
283177572,329158.238045165,5945996.99473837,352.561243898663
283177573,329158.238045165,5945996.99473837,352.561243898663
283177574,329170.162446388,5946015.49379474,341.311468444422
283177575,329158.238045165,5945996.99473837,352.561243898663
283177576,329147.000716676,5945997.40312891,363.805990459996
283177577,329158.925162691,5946015.90215764,352.556169245996
283177578,329158.238045165,5945996.99473837,352.561243898663
283177579,329158.925162691,5946015.90215764,352.556169245996
283177580,329147.687879442,5946016.31054743,363.800870570205
283177581,329158.238045165,5945996.99473837,352.561243898663
283177582,329146.353976635,5945979.60791187,363.810807809221
283177583,329158.238045165,5945996.99473837,352.561243898663
283177584,329147.687879442,5946016.31054743,363.800870570205
283177585,329146.353976635,5945979.60791187,363.810807809221
283177586,329157.591347701,5945979.19952062,352.566018671958
283177587,328538.059537301,5945017.26425992,236.313782566668
283177588,328538.748924036,5945036.17161729,217.393867031783
283177589,330312.498970277,5946196.8526552,653.870636688135
283177590,326364.773931185,5948624.12451095,11.5604170497981
283177591,330818.550690952,5950744.59167923,486.985129642529
283177592,330819.873626764,5950781.29472274,486.991341721726
283177593,331007.325196424,5950478.30948919,288.697545943359
283177594,333565.090736778,5949885.79593661,494.543351070691
283177595,333542.625194026,5949867.66082009,475.171341510347
283177596,333563.750201736,5949847.98034944,499.698370165505
283177597,333576.31856084,5949885.397931,505.724597963277
283177598,333553.862913152,5949886.1939691,483.364588023377
283177599,333553.862913152,5949886.1939691,483.364588023377
283177600,333553.192599634,5949867.28617603,485.639777970482
283177601,333553.192599634,5949867.28617603,485.639777970482
283177602,333553.192599634,5949867.28617603,485.639777970482
283177603,333541.95483939,5949848.75302815,478.234609406933
283177604,333553.192599634,5949867.28617603,485.639777970482
283177605,333565.090736778,5949885.79593661,494.543351070691
283177606,333553.192599634,5949867.28617603,485.639777970482
283177607,333531.397325991,5949868.05890548,464.053870593907
283177608,333532.69869471,5949904.76226612,460.130940750535
283177609,333532.067727363,5949886.96669712,461.672403551334
283177610,333543.29555014,5949886.56861246,472.845826058385
283177611,328408.980116798,5944818.1694383,439.885698097112
283177612,328524.792104904,5944962.06421703,291.951903235804
283177613,329181.425745031,5946034.0168989,330.723232767955
283177614,329192.662984355,5946033.60858894,319.478578218144
283177615,328898.502252501,5941273.35068634,809.98830284649
283177616,331276.22110744,5948760.29765963,38.1834100205246
283177617,331291.390221465,5948574.88723479,59.4555040019341
283177618,331291.390221465,5948574.88723479,59.4555040019341
283177619,331280.140643606,5948556.35929977,48.8227287199376
283177620,331280.819808182,5948575.26691425,48.8783196735304
283177621,331281.459023269,5948593.06231651,48.9306419255331
283177622,331303.939498062,5948611.18687184,70.8015074863604
283177623,331280.140643606,5948556.35929977,48.8227287199376
283177624,331291.390221465,5948574.88723479,59.4555040019341
283177625,331292.029396468,5948592.68263771,59.5077861691304
283177626,331291.390221465,5948574.88723479,59.4555040019341
283177627,331292.029396468,5948592.68263771,59.5077861691304
283177628,331291.390221465,5948574.88723479,59.4555040019341
283177629,331303.26041842,5948592.27925507,70.7460014965062
283177630,331292.029396468,5948592.68263771,59.5077861691304
283177631,331280.140643606,5948556.35929977,48.8227287199376
283177632,331290.711099479,5948555.97961961,59.3999556383947
283177633,331280.140643606,5948556.35929977,48.8227287199376
283177634,331290.711099479,5948555.97961961,59.3999556383947
283177635,328593.624892635,5945034.17108692,217.435910093089
283177636,328463.181145601,5944779.44082869,476.656525039363
283177637,332349.676537674,5937418.59546888,65.4555797814099
283177638,326959.789537456,5944406.85735681,26.7655646611036
283177639,335101.111589628,5946546.48386383,94.7535532428684
283177640,330559.615687757,5950586.88270232,740.043032250702
283177641,332708.517421254,5952439.73537476,825.878639182875
283177642,328512.718931629,5949472.91316948,1120.56785278438
283177643,329881.974396484,5950444.34231673,228.408109949997
283177644,330808.006351603,5950763.90394901,498.221471762818
283177645,330808.647818334,5950781.69936354,498.224440382232
283177646,330808.647818334,5950781.69936354,498.224440382232
283177647,330808.647818334,5950781.69936354,498.224440382232
283177648,330808.647818334,5950781.69936354,498.224440382232
283177649,330798.082351986,5950782.08022649,508.796769013182
283177650,330798.082351986,5950782.08022649,508.796769013182
283177651,330808.647818334,5950781.69936354,498.224440382232
283177652,330808.647818334,5950781.69936354,498.224440382232
283177653,330798.082351986,5950782.08022649,508.796769013182
283177654,330808.647818334,5950781.69936354,498.224440382232
283177655,330808.006351603,5950763.90394901,498.221471762818
283177656,330830.458054106,5950763.09469287,475.755189775118
283177657,328525.481532395,5944980.97157239,273.031988262312
283177658,328663.564954952,5944827.81993687,421.161278668275
283177659,330148.442721789,5945924.3633645,593.688564745771
283177660,329893.201055268,5950443.9354749,238.925315466282
283177661,329803.377861467,5950410.44017782,143.20356389163
283177662,330784.210161609,5950709.07884262,520.017955762493
283177663,330784.851706878,5950726.87425459,520.020845803171
283177664,333520.169458394,5949868.45701775,452.942191364457
283177665,333531.397325991,5949868.05890548,464.053870593907
283177666,333563.750201736,5949847.98034944,499.698370165505
283177667,333553.192599634,5949867.28617603,485.639777970482
283177668,333542.625194026,5949867.66082009,475.171341510347
283177669,333543.29555014,5949886.56861246,472.845826058385
283177670,333543.926474891,5949904.36418215,471.340864061564
283177671,333543.29555014,5949886.56861246,472.845826058385
283177672,333532.69869471,5949904.76226612,460.130940750535
283177673,333542.625194026,5949867.66082009,475.171341510347
283177674,333542.625194026,5949867.66082009,475.171341510347
283177675,333542.625194026,5949867.66082009,475.171341510347
283177676,333543.29555014,5949886.56861246,472.845826058385
283177677,333543.29555014,5949886.56861246,472.845826058385
283177678,333541.95483939,5949848.75302815,478.234609406933
283177679,333542.625194026,5949867.66082009,475.171341510347
283177680,333542.625194026,5949867.66082009,475.171341510347
283177681,333317.888247756,5951620.68578658,1612.19302997219
283177682,330386.118882754,5953414.06665684,1605.08310274462
283177683,330374.255685826,5953396.67702079,1603.75803079313
283177684,330318.793665364,5953379.75102778,1637.11595632704
283177685,330373.571790571,5953377.76936885,1592.68011737988
283177686,330407.897970569,5953413.27900128,1587.41611618467
283177687,330385.47525787,5953396.27121861,1594.65679808301
283177688,334558.273595264,5950240.45640952,1317.89344590739
283177689,330830.966258294,5952005.92049356,531.391629155862
283177690,330811.867903959,5952081.22445799,563.114018528262
283177691,330833.653144071,5952080.43890069,541.677282357384
283177692,330811.867903959,5952081.22445799,563.114018528262
283177693,330811.867903959,5952081.22445799,563.114018528262
283177694,330811.186066735,5952062.31680326,560.052888829786
283177695,330811.867903959,5952081.22445799,563.114018528262
283177696,330800.645205163,5952081.62917853,574.167851311347
283177697,330811.186066735,5952062.31680326,560.052888829786
283177698,330821.748649794,5952061.93591365,549.597825541299
283177699,330800.645205163,5952081.62917853,574.167851311347
